CustomerID,Gender,Age,Tenure,Contract Type,Monthly Charges,Total Charges,Internet Service,Payment Method,Churn
C27301,Male,31,52,Monthly,96,5008,Fiber,UPI,No
C27302,Female,75,70,Yearly,85,5948,DSL,UPI,Yes
C27303,Female,24,21,Yearly,148,3089,Wireless,Debit Card,No
C27304,Male,62,63,Yearly,58,3640,DSL,UPI,No
C27305,Female,68,57,Monthly,65,3693,Cable,Debit Card,Yes
C27306,Female,31,9,Quarterly,64,590,DSL,Credit Card,No
C27307,Female,63,14,Quarterly,40,574,Cable,Credit Card,No
C27308,Female,43,27,Monthly,92,2483,Fiber,Credit Card,Yes
C27309,Female,24,46,Monthly,51,2339,Cable,UPI,No
C27310,Male,41,8,Monthly,32,269,Fiber,UPI,Yes
C27311,Male,21,53,Yearly,48,2539,DSL,Debit Card,No
C27312,Female,34,24,Yearly,128,3081,DSL,Cash,No
C27313,Female,62,43,Yearly,106,4548,Fiber,Debit Card,No
C27314,Female,35,7,Quarterly,126,879,Wireless,UPI,Yes
C27315,Male,63,32,Quarterly,149,4770,DSL,Bank Transfer,No
C27316,Male,65,7,Yearly,67,456,DSL,Bank Transfer,No
C27317,Female,75,2,Yearly,63,129,Cable,Bank Transfer,No
C27318,Female,18,18,Monthly,97,1726,Cable,Cash,No
C27319,Female,50,56,Monthly,70,3910,Wireless,Credit Card,Yes
C27320,Female,68,52,Yearly,39,2036,Fiber,UPI,No
C27321,Female,73,10,Quarterly,64,636,DSL,UPI,No
C27322,Male,49,39,Quarterly,144,5635,DSL,Debit Card,No
C27323,Male,36,52,Monthly,121,6312,Cable,UPI,No
C27324,Male,22,13,Monthly,133,1717,Cable,UPI,No
C27325,Male,33,13,Yearly,57,731,Cable,Bank Transfer,No
C27326,Male,46,38,Yearly,92,3516,DSL,UPI,No
C27327,Female,71,2,Quarterly,145,295,Cable,Cash,No
C27328,Male,56,53,Quarterly,83,4396,DSL,UPI,No
C27329,Male,66,5,Monthly,89,438,DSL,Bank Transfer,Yes
C27330,Male,72,50,Monthly,74,3701,DSL,Debit Card,No
C27331,Male,55,18,Quarterly,104,1872,Fiber,UPI,No
C27332,Female,42,11,Quarterly,78,866,DSL,Debit Card,No
C27333,Female,29,37,Quarterly,121,4462,Wireless,Debit Card,Yes
C27334,Male,43,33,Yearly,112,3716,Wireless,UPI,No
C27335,Female,68,43,Yearly,63,2712,Fiber,Bank Transfer,No
C27336,Female,48,12,Monthly,90,1089,DSL,UPI,No
C27337,Female,42,52,Yearly,95,4947,Fiber,UPI,Yes
C27338,Male,41,49,Quarterly,118,5770,Fiber,Credit Card,No
C27339,Male,72,28,Monthly,84,2336,Cable,Bank Transfer,Yes
C27340,Female,49,3,Monthly,103,323,Cable,Credit Card,Yes
C27341,Male,37,62,Monthly,85,5276,DSL,UPI,Yes
C27342,Male,72,50,Quarterly,47,2368,Cable,Cash,No
C27343,Male,25,12,Yearly,125,1498,Fiber,Bank Transfer,No
C27344,Male,40,24,Yearly,100,2420,Cable,UPI,No
C27345,Male,41,63,Yearly,128,8064,Cable,Debit Card,Yes
C27346,Male,27,4,Monthly,75,280,Fiber,Cash,No
C27347,Male,23,37,Quarterly,71,2627,Cable,Credit Card,No
C27348,Male,60,13,Quarterly,87,1151,DSL,Debit Card,No
C27349,Female,34,27,Yearly,36,953,Cable,Bank Transfer,No
C27350,Female,50,71,Monthly,113,8017,DSL,Cash,No
C27351,Female,36,67,Yearly,123,8223,Fiber,Cash,Yes
C27352,Female,20,25,Yearly,115,2862,Cable,UPI,No
C27353,Female,74,66,Monthly,49,3253,Wireless,Credit Card,No
C27354,Female,75,36,Monthly,57,2035,Wireless,UPI,No
C27355,Female,50,66,Monthly,64,4230,Cable,Debit Card,Yes
C27356,Female,27,2,Quarterly,147,313,Wireless,UPI,No
C27357,Male,51,25,Monthly,131,3292,DSL,Debit Card,No
C27358,Male,40,17,Quarterly,34,598,Wireless,Bank Transfer,No
C27359,Female,35,45,Monthly,59,2672,Wireless,UPI,No
C27360,Female,49,33,Monthly,119,3936,Wireless,Cash,No
C27361,Male,24,72,Monthly,76,5483,DSL,Cash,Yes
C27362,Female,64,45,Yearly,102,4598,DSL,Bank Transfer,No
C27363,Male,67,52,Yearly,72,3748,Fiber,UPI,No
C27364,Female,66,55,Yearly,64,3540,Wireless,Cash,No
C27365,Female,57,31,Monthly,69,2153,Cable,Cash,No
C27366,Male,22,72,Monthly,65,4666,DSL,Cash,No
C27367,Female,37,12,Quarterly,122,1451,DSL,Cash,No
C27368,Female,35,65,Monthly,55,3583,Wireless,Credit Card,No
C27369,Female,40,18,Yearly,64,1168,Fiber,Debit Card,No
C27370,Female,47,65,Yearly,94,6097,Wireless,UPI,No
C27371,Female,71,17,Quarterly,97,1655,Cable,UPI,No
C27372,Male,50,16,Monthly,31,498,DSL,UPI,No
C27373,Male,36,55,Quarterly,84,4613,Wireless,Credit Card,No
C27374,Female,22,11,Quarterly,47,500,Fiber,Debit Card,No
C27375,Female,28,64,Monthly,80,5117,Fiber,UPI,No
C27376,Female,33,30,Yearly,113,3384,Cable,Debit Card,No
C27377,Female,72,57,Yearly,80,4577,DSL,Debit Card,No
C27378,Female,52,31,Yearly,95,2939,DSL,Credit Card,No
C27379,Male,67,23,Quarterly,108,2469,Cable,Debit Card,No
C27380,Female,73,7,Monthly,35,252,Cable,Bank Transfer,Yes
C27381,Male,72,35,Monthly,133,4654,Cable,Cash,Yes
C27382,Female,23,35,Monthly,35,1235,DSL,UPI,Yes
C27383,Male,72,6,Monthly,126,743,Wireless,Bank Transfer,No
C27384,Male,44,29,Monthly,129,3751,Wireless,Bank Transfer,No
C27385,Female,65,14,Monthly,52,716,Fiber,Bank Transfer,Yes
C27386,Female,73,35,Monthly,35,1228,Fiber,Bank Transfer,No
C27387,Female,32,22,Quarterly,51,1110,Wireless,Credit Card,No
C27388,Male,28,48,Monthly,52,2484,Wireless,Bank Transfer,No
C27389,Male,22,33,Quarterly,31,1032,DSL,Credit Card,No
C27390,Male,27,33,Monthly,48,1599,Wireless,UPI,No
C27391,Female,19,68,Monthly,125,8481,Fiber,Debit Card,Yes
C27392,Female,27,4,Yearly,63,248,DSL,Debit Card,No
C27393,Male,21,23,Quarterly,119,2743,Fiber,UPI,Yes
C27394,Female,72,57,Monthly,102,5813,Cable,Credit Card,No
C27395,Female,43,26,Yearly,56,1445,Cable,Credit Card,No
C27396,Male,65,34,Monthly,93,3161,DSL,Debit Card,No
C27397,Female,66,11,Monthly,78,863,DSL,Credit Card,No
C27398,Male,42,56,Yearly,124,6939,DSL,Credit Card,No
C27399,Male,61,58,Monthly,38,2189,DSL,Cash,Yes
C27400,Female,61,38,Monthly,48,1827,Wireless,Bank Transfer,No
C27401,Male,56,34,Quarterly,118,4030,Wireless,Cash,No
C27402,Female,65,26,Yearly,61,1596,Fiber,Bank Transfer,No
C27403,Female,72,30,Monthly,123,3686,Fiber,Debit Card,Yes
C27404,Male,50,18,Monthly,102,1837,Cable,Credit Card,No
C27405,Male,65,7,Quarterly,81,584,Cable,Cash,No
C27406,Female,23,59,Monthly,140,8262,Fiber,Bank Transfer,No
C27407,Female,47,34,Quarterly,126,4300,DSL,Credit Card,No
C27408,Male,18,52,Monthly,105,5443,Cable,Credit Card,Yes
C27409,Female,53,4,Monthly,64,251,Cable,Credit Card,No
C27410,Female,57,18,Monthly,39,714,Cable,UPI,No
C27411,Female,54,3,Monthly,144,440,DSL,Debit Card,Yes
C27412,Male,49,58,Yearly,129,7474,Cable,Credit Card,No
C27413,Female,21,55,Quarterly,106,5834,Wireless,Debit Card,No
C27414,Female,52,64,Yearly,30,1909,DSL,Bank Transfer,No
C27415,Female,29,52,Yearly,57,2954,Fiber,Bank Transfer,No
C27416,Female,41,23,Monthly,30,707,DSL,UPI,No
C27417,Female,52,13,Yearly,140,1812,DSL,Cash,No
C27418,Male,37,53,Monthly,54,2856,Fiber,Credit Card,No
C27419,Female,40,11,Monthly,129,1422,Fiber,Cash,No
C27420,Male,41,43,Monthly,145,6221,Cable,Debit Card,Yes
C27421,Male,29,68,Monthly,117,7970,Fiber,Bank Transfer,Yes
C27422,Male,23,49,Monthly,140,6855,Cable,Debit Card,Yes
C27423,Male,40,49,Monthly,32,1576,Wireless,UPI,Yes
C27424,Female,38,70,Monthly,147,10306,Fiber,Bank Transfer,Yes
C27425,Male,21,38,Quarterly,84,3184,DSL,Debit Card,Yes
C27426,Male,53,18,Monthly,114,2069,Fiber,Debit Card,No
C27427,Male,40,35,Yearly,73,2553,Cable,Credit Card,No
C27428,Female,61,20,Yearly,35,689,Wireless,Debit Card,No
C27429,Male,70,48,Monthly,53,2544,Fiber,Bank Transfer,No
C27430,Female,52,50,Monthly,104,5186,DSL,UPI,No
C27431,Female,51,48,Monthly,135,6481,Cable,Bank Transfer,No
C27432,Female,64,5,Monthly,101,488,DSL,UPI,Yes
C27433,Female,75,40,Yearly,34,1379,Cable,Debit Card,No
C27434,Female,60,35,Quarterly,57,1992,Cable,UPI,No
C27435,Female,68,48,Yearly,114,5460,Cable,Cash,No
C27436,Male,28,64,Monthly,94,6010,Wireless,UPI,No
C27437,Female,71,54,Yearly,99,5327,Cable,Cash,No
C27438,Male,64,10,Quarterly,110,1085,Cable,Cash,Yes
C27439,Male,65,66,Yearly,115,7595,Wireless,Cash,No
C27440,Female,19,21,Quarterly,61,1295,Wireless,Credit Card,No
C27441,Male,56,56,Yearly,136,7634,Fiber,Bank Transfer,No
C27442,Female,71,19,Monthly,106,2024,Wireless,Debit Card,No
C27443,Male,73,16,Monthly,140,2243,Cable,UPI,No
C27444,Male,68,54,Quarterly,72,3887,DSL,Bank Transfer,No
C27445,Female,29,8,Monthly,107,850,Cable,Credit Card,No
C27446,Male,19,1,Monthly,143,130,DSL,Cash,No
C27447,Male,28,42,Monthly,67,2828,Fiber,Bank Transfer,No
C27448,Male,38,20,Yearly,142,2839,Cable,Debit Card,Yes
C27449,Female,19,51,Yearly,81,4123,DSL,Debit Card,No
C27450,Female,25,17,Yearly,107,1820,DSL,Debit Card,No
C27451,Male,73,2,Monthly,109,227,Fiber,UPI,Yes
C27452,Female,39,53,Yearly,88,4657,Fiber,Cash,No
C27453,Male,46,35,Monthly,122,4250,DSL,Cash,No
C27454,Female,61,4,Yearly,89,348,Cable,Credit Card,No
C27455,Female,50,24,Quarterly,76,1837,Wireless,UPI,No
C27456,Female,46,21,Quarterly,124,2599,Fiber,Credit Card,No
C27457,Male,45,1,Monthly,103,88,Fiber,Bank Transfer,No
C27458,Male,57,1,Monthly,106,117,Wireless,Debit Card,No
C27459,Female,23,36,Monthly,64,2316,Wireless,Credit Card,Yes
C27460,Female,67,57,Monthly,120,6837,Cable,UPI,Yes
C27461,Female,51,63,Monthly,47,2974,Cable,UPI,Yes
C27462,Male,32,38,Monthly,73,2780,Fiber,Bank Transfer,No
C27463,Female,25,9,Monthly,94,861,Cable,Debit Card,No
C27464,Male,53,66,Monthly,50,3291,Cable,Bank Transfer,No
C27465,Female,21,20,Monthly,33,661,Cable,Bank Transfer,No
C27466,Female,60,55,Yearly,66,3625,Fiber,UPI,No
C27467,Male,28,69,Quarterly,56,3860,Wireless,Debit Card,No
C27468,Female,39,3,Monthly,37,112,DSL,Bank Transfer,No
C27469,Female,56,56,Monthly,139,7772,Wireless,Bank Transfer,No
C27470,Female,28,44,Yearly,112,4930,DSL,Credit Card,No
C27471,Female,42,37,Monthly,97,3574,Wireless,UPI,Yes
C27472,Female,72,70,Monthly,94,6595,Cable,UPI,No
C27473,Female,65,66,Quarterly,142,9358,Fiber,Debit Card,No
C27474,Male,47,39,Monthly,100,3884,DSL,Bank Transfer,No
C27475,Male,21,47,Yearly,77,3626,Cable,UPI,No
C27476,Male,46,32,Monthly,106,3409,Fiber,UPI,No
C27477,Female,70,68,Monthly,84,5710,Wireless,Credit Card,No
C27478,Male,22,28,Quarterly,52,1458,Wireless,Cash,No
C27479,Male,20,35,Monthly,56,1950,Fiber,Cash,No
C27480,Male,68,4,Yearly,126,485,Fiber,Debit Card,No
C27481,Male,48,65,Monthly,44,2843,Fiber,Credit Card,No
C27482,Female,20,71,Quarterly,101,7189,Cable,Cash,No
C27483,Female,42,71,Yearly,39,2760,Wireless,UPI,No
C27484,Male,51,24,Monthly,143,3433,Fiber,Debit Card,No
C27485,Female,66,28,Monthly,66,1837,Wireless,Bank Transfer,No
C27486,Male,48,25,Quarterly,134,3348,Wireless,UPI,No
C27487,Female,35,9,Monthly,84,762,Cable,Cash,Yes
C27488,Female,40,6,Quarterly,80,478,Wireless,Debit Card,Yes
C27489,Female,26,68,Monthly,57,3881,Fiber,Debit Card,No
C27490,Male,75,34,Monthly,35,1201,Cable,UPI,Yes
C27491,Female,35,43,Quarterly,87,3760,Fiber,Credit Card,No
C27492,Male,18,47,Monthly,143,6740,DSL,Debit Card,No
C27493,Male,29,3,Yearly,58,159,Fiber,UPI,Yes
C27494,Male,48,1,Monthly,31,28,DSL,UPI,No
C27495,Female,58,24,Quarterly,98,2361,Wireless,Credit Card,No
C27496,Male,56,62,Yearly,136,8416,Cable,Credit Card,No
C27497,Male,28,47,Quarterly,144,6779,Cable,Debit Card,No
C27498,Male,23,30,Quarterly,80,2397,Wireless,UPI,No
C27499,Female,67,36,Yearly,150,5387,Fiber,UPI,Yes
C27500,Male,39,1,Quarterly,122,113,Fiber,UPI,No
C27501,Female,66,34,Monthly,122,4129,Wireless,Cash,No
C27502,Female,58,45,Monthly,110,4951,DSL,UPI,No
C27503,Female,25,27,Monthly,86,2340,Fiber,Debit Card,No
C27504,Female,60,46,Yearly,100,4583,DSL,Bank Transfer,No
C27505,Female,31,49,Yearly,118,5781,Wireless,UPI,No
C27506,Female,20,29,Quarterly,68,1965,Wireless,UPI,No
C27507,Female,43,61,Monthly,81,4943,Cable,Bank Transfer,No
C27508,Male,68,52,Yearly,46,2378,DSL,UPI,No
C27509,Female,33,3,Monthly,80,241,Fiber,Debit Card,Yes
C27510,Male,23,19,Yearly,44,854,Fiber,Debit Card,No
C27511,Male,46,59,Monthly,69,4063,Wireless,Bank Transfer,No
C27512,Female,33,37,Monthly,92,3396,DSL,Bank Transfer,No
C27513,Male,46,49,Yearly,65,3197,DSL,Debit Card,No
C27514,Male,69,16,Yearly,120,1917,Fiber,Bank Transfer,No
C27515,Male,37,50,Monthly,47,2348,Fiber,Bank Transfer,Yes
C27516,Female,24,65,Quarterly,104,6760,Fiber,Debit Card,No
C27517,Female,55,3,Yearly,74,238,DSL,UPI,Yes
C27518,Female,65,4,Yearly,108,445,Wireless,UPI,No
C27519,Female,43,18,Quarterly,112,1997,Fiber,Cash,No
C27520,Male,18,72,Monthly,85,6130,Wireless,Cash,No
C27521,Female,26,24,Monthly,47,1145,Fiber,Debit Card,No
C27522,Male,41,71,Monthly,133,9429,Cable,UPI,No
C27523,Male,49,1,Quarterly,96,111,Cable,Debit Card,Yes
C27524,Female,25,69,Quarterly,49,3394,Wireless,Debit Card,No
C27525,Female,25,68,Quarterly,122,8306,Cable,UPI,No
C27526,Female,19,6,Yearly,77,468,Wireless,Cash,No
C27527,Female,42,58,Yearly,142,8247,DSL,Credit Card,No
C27528,Female,52,37,Monthly,116,4290,Cable,UPI,Yes
C27529,Female,25,29,Monthly,44,1269,Wireless,Cash,No
C27530,Male,30,6,Yearly,42,235,Wireless,Credit Card,Yes
C27531,Female,33,54,Yearly,79,4267,Fiber,Bank Transfer,No
C27532,Female,35,18,Monthly,112,2015,Fiber,UPI,Yes
C27533,Male,35,60,Monthly,112,6701,Cable,Bank Transfer,Yes
C27534,Male,67,8,Quarterly,119,948,Wireless,Cash,No
C27535,Male,18,16,Monthly,86,1359,DSL,Credit Card,No
C27536,Male,53,60,Monthly,147,8824,Cable,Cash,No
C27537,Female,44,42,Monthly,78,3270,DSL,Debit Card,No
C27538,Male,50,40,Yearly,56,2228,DSL,Debit Card,No
C27539,Female,31,26,Quarterly,148,3835,DSL,Credit Card,No
C27540,Female,72,58,Monthly,137,7953,Fiber,Bank Transfer,No
C27541,Male,26,27,Quarterly,66,1782,Wireless,Bank Transfer,No
C27542,Male,43,50,Yearly,42,2111,Fiber,Bank Transfer,No
C27543,Male,28,20,Monthly,70,1401,Cable,Debit Card,No
C27544,Female,22,48,Yearly,126,6044,DSL,Credit Card,No
C27545,Male,18,69,Monthly,127,8781,Fiber,Bank Transfer,Yes
C27546,Female,48,8,Monthly,124,1003,Cable,Bank Transfer,No
C27547,Male,34,20,Monthly,89,1798,Fiber,Bank Transfer,No
C27548,Male,51,3,Yearly,136,396,DSL,Bank Transfer,Yes
C27549,Female,36,35,Monthly,76,2641,Wireless,Cash,No
C27550,Female,49,9,Yearly,100,900,Cable,Bank Transfer,No
C27551,Female,37,68,Monthly,47,3200,Fiber,Cash,No
C27552,Male,53,4,Quarterly,89,344,Wireless,Cash,No
C27553,Female,38,30,Monthly,42,1245,Cable,Credit Card,No
C27554,Male,42,50,Monthly,124,6197,Fiber,UPI,No
C27555,Female,62,59,Yearly,84,4947,DSL,Bank Transfer,No
C27556,Male,23,55,Yearly,99,5434,Fiber,Cash,No
C27557,Female,23,34,Monthly,57,1957,Cable,Credit Card,No
C27558,Male,59,1,Yearly,73,60,DSL,Bank Transfer,No
C27559,Male,44,26,Monthly,103,2686,Wireless,Cash,Yes
C27560,Male,50,30,Quarterly,115,3447,Fiber,Debit Card,No
C27561,Male,70,17,Monthly,32,534,Fiber,Cash,Yes
C27562,Male,20,42,Quarterly,130,5454,Wireless,Bank Transfer,No
C27563,Male,26,51,Quarterly,145,7395,Fiber,Credit Card,No
C27564,Male,60,17,Quarterly,94,1615,DSL,Cash,No
C27565,Male,38,18,Monthly,54,954,DSL,Debit Card,No
C27566,Female,65,63,Monthly,49,3103,Fiber,Bank Transfer,No
C27567,Female,36,30,Monthly,85,2551,DSL,Cash,Yes
C27568,Male,50,35,Quarterly,106,3714,Cable,Debit Card,No
C27569,Male,26,65,Yearly,145,9444,Cable,UPI,No
C27570,Female,29,70,Monthly,76,5322,Cable,Debit Card,Yes
C27571,Male,42,61,Quarterly,38,2324,Cable,Debit Card,No
C27572,Female,74,13,Quarterly,143,1857,Cable,Cash,Yes
C27573,Female,42,49,Quarterly,68,3322,Fiber,Bank Transfer,No
C27574,Female,35,65,Yearly,124,8069,Cable,Bank Transfer,No
C27575,Male,72,2,Monthly,140,279,Fiber,Debit Card,Yes
C27576,Male,40,49,Yearly,101,4944,DSL,Cash,No
C27577,Female,25,38,Monthly,80,3054,Wireless,Cash,No
C27578,Male,40,9,Yearly,76,692,Cable,Credit Card,Yes
C27579,Female,49,71,Quarterly,130,9212,Cable,Bank Transfer,No
C27580,Male,50,62,Monthly,45,2776,Fiber,Bank Transfer,Yes
C27581,Male,36,21,Yearly,123,2589,Wireless,Debit Card,No
C27582,Male,36,24,Yearly,120,2886,DSL,Credit Card,No
C27583,Male,65,9,Quarterly,109,990,Wireless,Debit Card,Yes
C27584,Male,39,11,Yearly,38,424,Fiber,Cash,Yes
C27585,Male,60,30,Yearly,91,2741,DSL,Credit Card,No
C27586,Female,20,66,Yearly,80,5282,Cable,UPI,No
C27587,Female,72,34,Monthly,100,3402,Wireless,Cash,Yes
C27588,Male,63,51,Monthly,147,7480,Cable,UPI,No
C27589,Male,30,64,Monthly,36,2308,Cable,Debit Card,No
C27590,Male,20,55,Yearly,52,2843,Fiber,Cash,No
C27591,Male,74,14,Monthly,120,1668,DSL,Credit Card,No
C27592,Male,49,33,Yearly,68,2231,Fiber,Cash,No
C27593,Male,26,12,Yearly,77,915,Cable,Bank Transfer,No
C27594,Female,30,29,Yearly,66,1922,Cable,Cash,No
C27595,Male,31,66,Monthly,60,3978,Fiber,Bank Transfer,No
C27596,Male,51,18,Monthly,75,1369,Cable,Credit Card,No
C27597,Male,44,36,Quarterly,138,4982,Wireless,Bank Transfer,No
C27598,Male,34,53,Yearly,33,1739,Fiber,Cash,No
C27599,Female,75,69,Monthly,72,4968,DSL,Bank Transfer,Yes
C27600,Male,73,44,Yearly,137,6019,Cable,Bank Transfer,No
C27601,Male,75,11,Quarterly,128,1400,DSL,UPI,No
C27602,Female,68,38,Quarterly,132,5023,Wireless,Debit Card,No
C27603,Male,29,23,Quarterly,62,1411,DSL,Debit Card,No
C27604,Female,73,19,Monthly,70,1328,Cable,UPI,No
C27605,Male,66,2,Yearly,121,240,Wireless,UPI,Yes
C27606,Male,65,17,Monthly,64,1089,Fiber,Credit Card,Yes
C27607,Female,59,36,Yearly,115,4138,Cable,UPI,No
C27608,Female,39,40,Quarterly,75,3012,DSL,Credit Card,No
C27609,Male,19,62,Quarterly,34,2107,DSL,Credit Card,Yes
C27610,Male,20,72,Quarterly,82,5897,Fiber,Bank Transfer,No
C27611,Male,73,54,Yearly,101,5470,Wireless,UPI,No
C27612,Male,40,13,Quarterly,74,955,Wireless,UPI,No
C27613,Female,34,51,Yearly,54,2738,Fiber,Credit Card,No
C27614,Male,29,12,Monthly,96,1140,Cable,Bank Transfer,Yes
C27615,Male,28,11,Yearly,118,1318,Wireless,Credit Card,No
C27616,Male,28,13,Monthly,110,1410,DSL,UPI,Yes
C27617,Male,21,48,Monthly,60,2886,DSL,Bank Transfer,Yes
C27618,Female,66,4,Quarterly,41,156,DSL,Cash,No
C27619,Male,42,33,Quarterly,128,4222,DSL,Bank Transfer,No
C27620,Male,32,13,Monthly,86,1125,Wireless,Bank Transfer,No
C27621,Male,55,15,Monthly,66,993,Wireless,Bank Transfer,No
C27622,Female,46,16,Yearly,118,1896,DSL,Credit Card,No
C27623,Male,61,70,Monthly,51,3571,Wireless,Bank Transfer,No
C27624,Female,75,50,Monthly,139,6939,Fiber,Credit Card,No
C27625,Female,68,59,Monthly,140,8250,Cable,Cash,No
C27626,Female,66,26,Yearly,55,1410,Fiber,UPI,No
C27627,Female,41,57,Quarterly,141,8037,Cable,Debit Card,No
C27628,Male,38,59,Yearly,145,8568,DSL,Bank Transfer,Yes
C27629,Female,25,10,Monthly,51,523,Wireless,UPI,Yes
C27630,Male,49,13,Monthly,130,1692,Wireless,Bank Transfer,No
C27631,Male,39,11,Monthly,100,1108,Cable,UPI,No
C27632,Male,67,21,Monthly,134,2823,Wireless,UPI,No
C27633,Female,18,34,Quarterly,119,4060,Wireless,Debit Card,No
C27634,Female,59,23,Quarterly,103,2388,Cable,Bank Transfer,No
C27635,Male,53,44,Monthly,49,2157,Wireless,Credit Card,No
C27636,Male,52,9,Yearly,92,818,DSL,UPI,No
C27637,Female,38,35,Monthly,64,2254,Cable,Cash,No
C27638,Female,33,54,Monthly,132,7109,DSL,UPI,Yes
C27639,Male,42,62,Quarterly,118,7297,Wireless,UPI,No
C27640,Male,44,59,Monthly,142,8383,Cable,Credit Card,Yes
C27641,Female,46,11,Yearly,53,588,DSL,Debit Card,No
C27642,Male,28,54,Quarterly,86,4650,Wireless,UPI,No
C27643,Male,23,24,Yearly,51,1204,Cable,UPI,Yes
C27644,Female,21,7,Quarterly,134,942,Wireless,Cash,No
C27645,Male,55,55,Quarterly,67,3689,Cable,Cash,No
C27646,Male,62,25,Monthly,73,1837,Fiber,Cash,No
C27647,Female,68,1,Monthly,30,36,DSL,Bank Transfer,No
C27648,Female,57,55,Quarterly,75,4129,Wireless,Bank Transfer,No
C27649,Female,70,67,Monthly,144,9635,Fiber,Bank Transfer,No
C27650,Male,26,54,Yearly,135,7280,Fiber,Credit Card,No
C27651,Female,49,60,Monthly,134,8027,Fiber,Credit Card,No
C27652,Female,28,67,Quarterly,32,2141,Fiber,Debit Card,No
C27653,Female,32,43,Monthly,90,3852,Fiber,Bank Transfer,Yes
C27654,Female,35,4,Quarterly,80,324,Cable,UPI,No
C27655,Male,49,57,Yearly,139,7923,Cable,Bank Transfer,No
C27656,Female,44,34,Monthly,124,4198,Wireless,UPI,No
C27657,Male,43,17,Yearly,118,2001,DSL,Credit Card,No
C27658,Male,36,26,Monthly,139,3597,DSL,Credit Card,No
C27659,Male,37,67,Monthly,128,8563,Fiber,UPI,No
C27660,Female,47,62,Monthly,113,7020,DSL,Debit Card,No
C27661,Male,64,33,Monthly,149,4901,DSL,Debit Card,Yes
C27662,Male,46,5,Yearly,128,637,Wireless,Cash,No
C27663,Male,45,33,Monthly,113,3724,Cable,Debit Card,No
C27664,Male,53,49,Yearly,38,1869,Wireless,Cash,No
C27665,Male,53,4,Yearly,53,219,Cable,Bank Transfer,No
C27666,Female,73,35,Yearly,128,4498,Wireless,UPI,No
C27667,Male,23,70,Quarterly,74,5185,Cable,Debit Card,Yes
C27668,Female,48,10,Monthly,146,1445,DSL,Debit Card,No
C27669,Male,62,16,Quarterly,131,2114,DSL,Credit Card,No
C27670,Female,52,26,Monthly,109,2851,DSL,Credit Card,Yes
C27671,Female,27,25,Monthly,66,1661,Fiber,Bank Transfer,No
C27672,Female,37,6,Monthly,64,396,Fiber,Cash,No
C27673,Male,39,2,Quarterly,67,153,Cable,Bank Transfer,No
C27674,Male,52,35,Quarterly,146,5129,Wireless,Credit Card,No
C27675,Male,66,63,Quarterly,117,7356,Cable,UPI,No
C27676,Female,29,42,Yearly,75,3131,DSL,Cash,No
C27677,Female,22,17,Quarterly,91,1556,Fiber,Cash,No
C27678,Male,21,45,Quarterly,95,4261,Cable,Debit Card,No
C27679,Female,34,24,Monthly,103,2483,Wireless,Cash,Yes
C27680,Female,41,53,Yearly,99,5233,DSL,Bank Transfer,No
C27681,Female,33,6,Monthly,43,244,Cable,Debit Card,Yes
C27682,Female,60,25,Quarterly,78,1954,Fiber,UPI,No
C27683,Female,75,66,Yearly,117,7716,Cable,Credit Card,No
C27684,Male,26,1,Quarterly,137,141,Fiber,Debit Card,No
C27685,Female,56,62,Monthly,103,6378,Wireless,Debit Card,Yes
C27686,Female,63,13,Monthly,56,736,Cable,Credit Card,No
C27687,Female,23,8,Quarterly,96,785,Cable,Credit Card,No
C27688,Female,34,12,Yearly,133,1615,Wireless,UPI,No
C27689,Male,65,25,Quarterly,75,1872,Cable,Bank Transfer,No
C27690,Male,62,15,Monthly,112,1688,DSL,Credit Card,No
C27691,Male,46,40,Quarterly,66,2631,Wireless,Cash,Yes
C27692,Male,19,54,Monthly,92,4958,Cable,Bank Transfer,Yes
C27693,Male,75,52,Monthly,102,5317,DSL,Cash,No
C27694,Male,50,29,Monthly,91,2640,Fiber,Credit Card,No
C27695,Male,61,40,Quarterly,36,1422,Cable,Cash,No
C27696,Female,67,23,Yearly,97,2235,DSL,UPI,No
C27697,Male,57,57,Monthly,86,4905,DSL,Credit Card,No
C27698,Female,57,44,Quarterly,47,2060,DSL,Credit Card,No
C27699,Male,66,46,Quarterly,80,3668,Wireless,Credit Card,No
C27700,Male,29,26,Monthly,137,3575,Fiber,Debit Card,No
C27701,Female,18,9,Quarterly,94,860,Cable,Cash,No
C27702,Male,31,37,Monthly,137,5083,Fiber,Cash,No
C27703,Female,33,37,Monthly,148,5489,DSL,Cash,No
C27704,Female,26,48,Yearly,66,3177,Cable,Debit Card,No
C27705,Male,22,19,Yearly,71,1351,DSL,Credit Card,No
